pid,author_id,author_name,position,affiliation
oa:W2786551894,,Caesar Suen Lun,5,
oa:W2786551894,,Chi-Yuen Choi,6,
oa:W2786551894,,Chunyu Kit,7,
oa:W4309100905,,Nina Zhou,1,
oa:W4309100905,,Qiucheng Wu,2,
oa:W4309100905,,Zewen Wu,3,
oa:W4309100905,,Simeone Marino,4,
oa:W4309100905,,Ivo D. Dinov,5,
oa:W2803930360,,Chenliang Li,1,
oa:W2803930360,,Weiran Xu,2,
oa:W2803930360,,Si Li,3,
oa:W2803930360,,Sheng Gao,4,
oa:W3183291103,,Chunliu Wang,1,
oa:W3183291103,,Rik van Noord,2,
oa:W3183291103,,Arianna Bisazza,3,
oa:W3183291103,,Johan Bos,4,
oa:W2759947361,,Hua Cheng,1,
oa:W4402101243,,Gleb Kumichev,1,
oa:W4402101243,,Pavel Blinov,2,
oa:W4402101243,,Yulia Kuzkina,3,
oa:W4402101243,,В. А. Гончаров,4,
oa:W4402101243,,Galina Zubkova,5,
oa:W4402101243,,Nikolai Zenovkin,6,
oa:W4402101243,,Aleksei Goncharov,7,
oa:W4402101243,,А. А. Савченко,8,
oa:W4392255640,,Le Xiao,1,
oa:W4392255640,,Xin Shan,2,
oa:W4392255640,,X. T. Chen,3,
oa:W2953141401,,Antoine Bosselut,1,
oa:W2953141401,,Aslı Çelikyılmaz,2,
oa:W2953141401,,Xiaodong He,3,
oa:W2953141401,,Jianfeng Gao,4,
oa:W2953141401,,Po-Sen Huang,5,
oa:W2953141401,,Yejin Choi,6,
oa:W2966421984,,Yogesh Balaji,1,
oa:W2966421984,,Martin Renqiang Min,2,
oa:W2966421984,,Bing Bai,3,
oa:W2966421984,,Rama Chellappa,4,
oa:W2966421984,,Hans Peter Graf,5,
oa:W4393160750,,Zi Liang,1,
oa:W4393160750,,Pinghui Wang,2,
oa:W4393160750,,Ruofei Zhang,3,
oa:W4393160750,,Nuo Xu,4,
oa:W4393160750,,Shuo Zhang,5,
oa:W4393160750,,Lifeng Xing,6,
oa:W4393160750,,Haitao Bai,7,
oa:W4393160750,,Ziyang Zhou,8,
oa:W4400644060,,Rui Yang,1,
oa:W4400644060,,Qingcheng Zeng,2,
oa:W4400644060,,Keen You,3,
oa:W4400644060,,Yujie Qiao,4,
oa:W4400644060,,Lucas Huang,5,
oa:W4400644060,,Chia-Chun Hsieh,6,
oa:W4400644060,,Benjamin Rosand,7,
oa:W4400644060,,Jeremy Goldwasser,8,
oa:W4400644060,,Amisha Dave,9,
oa:W4400644060,,Tiarnán D L Keenan,10,
oa:W4400644060,,Yuhe Ke,11,
oa:W4400644060,,Chuan Hong,12,
oa:W4400644060,,Nan Liu,13,
oa:W4400644060,,Emily Y. Chew,14,
oa:W4400644060,,Dragomir Radev,15,
oa:W4400644060,,Zhiyong Lu,16,
oa:W4400644060,,Hua Xu,17,
oa:W4400644060,,Qingyu Chen,18,
oa:W4400644060,,Irene Li,19,
oa:W3132321690,,Sabina Geldof,1,
oa:W4402683899,,Xun Liang,1,
oa:W4402683899,,Hanyu Wang,2,
oa:W4402683899,,Shichao Song,3,
oa:W4402683899,,Mengting Hu,4,
oa:W4402683899,,Xunzhi Wang,5,
oa:W4402683899,,Zhiyu Li,6,
oa:W4402683899,,Feiyu Xiong,7,
oa:W4402683899,,Bo Tang,8,
oa:W3103427973,,Giuseppe Russo,1,
oa:W3103427973,,Nora Hollenstein,2,
oa:W3103427973,,Claudiu Musat,3,
oa:W3103427973,,Ce Zhang,4,
oa:W4412599294,,Nicholas Kluge Corrêa,1,
oa:W4412599294,,Aniket Sen,2,
oa:W4412599294,,S. Falk,3,
oa:W4412599294,,Shiza Fatimah,4,
oa:W3173002140,,Anton Ivaschenko,1,
oa:W3173002140,,Arkadiy Krivosheev,2,
oa:W3173002140,,Anastasia Stolbova,3,
oa:W3173002140,,Oleg Golovnin,4,
oa:W2982399380,,Mike Lewis,1,
oa:W2982399380,,Yinhan Liu,2,
oa:W2982399380,,Naman Goyal,3,
oa:W2982399380,,Marjan Ghazvininejad,4,
oa:W2982399380,,Abdelrahman Mohamed,5,
oa:W2982399380,,Omer Levy,6,
oa:W2982399380,,Ves Stoyanov,7,
oa:W2982399380,,Luke Zettlemoyer,8,
oa:W4399061435,,J. K. Becker,1,
oa:W4399061435,,Jan Philip Wahle,2,
oa:W4399061435,,Béla Gipp,3,
oa:W4399061435,,Terry Ruas,4,
oa:W2575028095,,Terry Patten,1,
oa:W4306313004,,Ming Zhong,1,
oa:W4306313004,,Yang Liu,2,
oa:W4306313004,,Da Yin,3,
oa:W4306313004,,Yuning Mao,4,
oa:W4306313004,,Yizhu Jiao,5,
oa:W4306313004,,Pengfei Liu,6,
oa:W4306313004,,Chenguang Zhu,7,
oa:W4306313004,,Heng Ji,8,
oa:W4306313004,,Jiawei Han,9,
oa:W3095586576,,Lakshmi Kurup,1,
oa:W3095586576,,Meera Narvekar,2,
oa:W3095586576,,Rahil Sarvaiya,3,
oa:W3095586576,,Aditya Shah,4,
oa:W2969990170,,Pei Ke,1,
oa:W2969990170,,Fei Huang,2,
oa:W2969990170,,Minlie Huang,3,
oa:W2969990170,,Xiaoyan Zhu,4,
oa:W3101203785,,Mihir Kale,1,
oa:W3101203785,,Abhinav Rastogi,2,
oa:W4405845669,,Yuxin Dong,1,
oa:W4405845669,,Shuo Wang,2,
oa:W4405845669,,Haibing Zheng,3,
oa:W4405845669,,Jiajing Chen,4,
oa:W4405845669,,Zhenhong Zhang,5,
oa:W4405845669,,Chihang Wang,6,
oa:W4308291381,,Marjan Ghazvininejad,1,
oa:W4308291381,,Vladimir Karpukhin,2,
oa:W4308291381,,Vera Gor,3,
oa:W4308291381,,Aslı Çelikyılmaz,4,
oa:W2970786680,,Julia Ive,1,
oa:W2970786680,,Pranava Madhyastha,2,
oa:W2970786680,,Lucia Specia,3,
oa:W1988466237,,John Bateman,1,
oa:W2579586815,,Dragos Alexandru Cojocaru,1,
oa:W2579586815,,Ștefan Trăușan-Matu,2,
oa:W2127884000,,Cédrick Fairon,1,
oa:W2127884000,,David M. Williamson,2,
oa:W3196385594,,Ruqing Zhang,1,
oa:W3196385594,,Jiafeng Guo,2,
oa:W3196385594,,Lu Chen,3,
oa:W3196385594,,Yixing Fan,4,
oa:W3196385594,,Xueqi Cheng,5,
oa:W3198652303,,Tianxing He,1,
oa:W3198652303,,Jingzhao Zhang,2,
oa:W3198652303,,Zhiming Zhou,3,
oa:W3198652303,,James Glass,4,
oa:W4386083087,,Yuanzhi Zhu,1,
oa:W4386083087,,Zhaohai Li,2,
oa:W4386083087,,Tianwei Wang,3,
oa:W4386083087,,Mengchao He,4,
oa:W4386083087,,Cong Yao,5,
oa:W4386566910,,Steven Y. Feng,1,
oa:W4386566910,,Vivek Khetan,2,
oa:W4386566910,,Bogdan Sacaleanu,3,
oa:W4386566910,,Anatole Gershman,4,
oa:W4386566910,,Eduard Hovy,5,
oa:W2921776809,,Elizabeth MacKay,1,
oa:W2921776809,,Annie Larcohe,2,
oa:W2921776809,,Rauno Parrila,3,
oa:W2921776809,,S. Hélène Deacon,4,
oa:W4385570351,,Chujie Zheng,1,
oa:W4385570351,,Pei Ke,2,
oa:W4385570351,,Zheng Zhang,3,
oa:W4385570351,,Minlie Huang,4,
oa:W3156923782,,Somnath Basu Roy Chowdhury,1,
oa:W3156923782,,Faeze Brahman,2,
oa:W3156923782,,Snigdha Chaturvedi,3,
oa:W1602333323,,Petr Kroha,1,
oa:W1602333323,,Manuela Rink,2,
oa:W2138640103,,Masaki Murata,1,
oa:W2138640103,,Tomohiro Ohno,2,
oa:W2138640103,,Shigeki Matsubara,3,
oa:W4385573397,,Prajwal Gatti,1,
oa:W4385573397,,Anand Mishra,2,
oa:W4385573397,,Manish Gupta,3,
oa:W4385573397,,Mithun Das Gupta,4,
oa:W4284677386,,Hao Fei,1,
oa:W4284677386,,Chenliang Li,2,
oa:W4284677386,,Donghong Ji,3,
oa:W4284677386,,Fei Li,4,
oa:W2166506972,,Sheelah M. Sweeny,1,
oa:W2972398379,,Anastasia Shimorina,1,
oa:W2972398379,,Elena Khasanova,2,
oa:W2972398379,,Claire Gardent,3,
oa:W3005136412,,Rong Ye,1,
oa:W3005136412,,Wenxian Shi,2,
oa:W3005136412,,Hao Zhou,3,
oa:W3005136412,,Zhongyu Wei,4,
oa:W3005136412,,Lei Li,5,
oa:W4382246105,,Bonan Min,1,
oa:W4382246105,,Hayley Ross,2,
oa:W4382246105,,Elior Sulem,3,
oa:W4382246105,,Amir Pouran Ben Veyseh,4,
oa:W4382246105,,Thien Huu Nguyen,5,
oa:W4382246105,,Oscar Sainz,6,
oa:W4382246105,,Eneko Agirre,7,
oa:W4382246105,,Ilana Heintz,8,
oa:W4382246105,,Dan Roth,9,
oa:W3091790145,,Tianlu Wang,1,
oa:W3091790145,,Xuezhi Wang,2,
oa:W3091790145,,Yao Qin,3,
oa:W3091790145,,Ben Packer,4,
oa:W3091790145,,Kang Li,5,
oa:W3091790145,,Jilin Chen,6,
oa:W3091790145,,Alex Beutel,7,
oa:W3091790145,,Ed H.,8,
oa:W2969810498,,Liang Wang,1,
oa:W2969810498,,Wei Zhao,2,
oa:W2969810498,,Ruoyu Jia,3,
oa:W2969810498,,Sujian Li,4,
oa:W2969810498,,Jingming Liu,5,
oa:W2885628276,,Mark T. Maybury,1,
oa:W2020125353,,Shui‐Lung Chuang,1,
oa:W2020125353,,Lee‐Feng Chien,2,
oa:W4312641537,,Magdalena Badura,1,
oa:W4312641537,,Michał Lampert,2,
oa:W4312641537,,Rafał Dreżewski,3,
oa:W2156617131,,Wauter Bosma,1,
oa:W2156617131,,Erwin Marsi,2,
oa:W2156617131,,Emiel Krahmer,3,
oa:W2156617131,,Mariët Theune,4,
oa:W2224029798,,Christian M.I.M. Matthiessen,1,
oa:W2224029798,,Sandra A. Thompson,2,
oa:W2224029798,,Paul Schachter,3,
oa:W4385991104,,Jan Zdenek,1,
oa:W4385991104,,Hideki Nakayama,2,
oa:W4285202171,,Sangwon Yu,1,
oa:W4285202171,,Jongyoon Song,2,
oa:W4285202171,,Heeseung Kim,3,
oa:W4285202171,,Seongmin Lee,4,
oa:W4285202171,,Woo-Jong Ryu,5,
oa:W4285202171,,Sungroh Yoon,6,
oa:W4385573421,,Miao Chen,1,
oa:W4385573421,,Xinjiang Lu,2,
oa:W4385573421,,Tong Xu,3,
oa:W4385573421,,Yanyan Li,4,
oa:W4385573421,,Jingbo Zhou,5,
oa:W4385573421,,Dejing Dou,6,
oa:W4385573421,,Hui Xiong,7,
oa:W4389519165,,Nishant Balepur,1,
oa:W4389519165,,Jie Huang,2,
oa:W4389519165,,Kevin Chen–Chuan Chang,3,
oa:W4281262623,,Shing-Yun Jung,1,
oa:W4281262623,,Ting‐Han Lin,2,
oa:W4281262623,,Chia‐Hung Liao,3,
oa:W4281262623,,Shyan‐Ming Yuan,4,
oa:W4281262623,,Chuen–Tsai Sun,5,
oa:W4306808631,,Ewa Andrejczuk,1,
oa:W4306808631,,Julian Martin Eisenschlos,2,
oa:W4306808631,,Francesco Piccinno,3,
oa:W4306808631,,Syrine Krichene,4,
oa:W4306808631,,Yasemin Altün,5,
oa:W4390682215,,Shuzhou Yuan,1,
oa:W4390682215,,Michael Färber,2,
oa:W3091938162,,Wenhu Chen,1,
oa:W3091938162,,Yu Su,2,
oa:W3091938162,,Xifeng Yan,3,
oa:W3091938162,,William Yang Wang,4,
oa:W4323924450,,Jianjie Wu,1,
oa:W4323924450,,Yilin Guo,2,
oa:W4323924450,,Chao Gao,3,
oa:W4323924450,,Jun Sun,4,
oa:W4306759159,,Ian Horswill,1,
oa:W4389518605,,Yilun Zhao,1,
oa:W4389518605,,Haowei Zhang,2,
oa:W4389518605,,Shengyun Si,3,
oa:W4389518605,,Linyong Nan,4,
oa:W4389518605,,Xiangru Tang,5,
oa:W4389518605,,Arman Cohan,6,
oa:W2970562079,,Tingting Qiao,1,
oa:W2970562079,,Jing Zhang,2,
oa:W2970562079,,Duanqing Xu,3,
oa:W2970562079,,Dacheng Tao,4,
oa:W4376612203,,Ayana Niwa,1,
oa:W4376612203,,Sho Takase,2,
oa:W4376612203,,Naoaki Okazaki,3,
oa:W2967623726,,Weiwei Cui,1,
oa:W2967623726,,Xiaoyu Zhang,2,
oa:W2967623726,,Yun Wang,3,
oa:W2967623726,,He Huang,4,
oa:W2967623726,,Bei Chen,5,
oa:W2967623726,,Lei Fang,6,
oa:W2967623726,,Haidong Zhang,7,
oa:W2967623726,,Jian-Guan Lou,8,
oa:W2967623726,,Dongmei Zhang,9,
oa:W3113819910,,Yikang Li,1,
oa:W3113819910,,Pulkit Goel,2,
oa:W3113819910,,Varsha Kuppur Rajendra,3,
oa:W3113819910,,Har Simrat Singh,4,
oa:W3113819910,,Jonathan Francis,5,
oa:W3113819910,,Kaixin Ma,6,
oa:W3113819910,,Eric Nyberg,7,
oa:W3113819910,,Alessandro Oltramari,8,
oa:W4242880589,,Carol Sue Englert,1,
oa:W4242880589,,Sharon Stewart,2,
oa:W4242880589,,Elfrieda H. Hiebert,3,
oa:W2172235535,,Manish Agarwal,1,
oa:W2172235535,,Prashanth Mannem,2,
oa:W4365600514,,Jiazheng Xu,1,
oa:W4365600514,,Xiao Liu,2,
oa:W4365600514,,Yuchen Wu,3,
oa:W4365600514,,Yuxuan Tong,4,
oa:W4365600514,,Qinkai Li,5,
oa:W4365600514,,Ming Ding,6,
oa:W4365600514,,Jie Tang,7,
oa:W4365600514,,Yuxiao Dong,8,
oa:W4287181865,,Yizhe Zhang,1,
oa:W4287181865,,Siqi Sun,2,
oa:W4287181865,,Xiang Gao,3,
oa:W4287181865,,Yuwei Fang,4,
oa:W4287181865,,Chris Brockett,5,
oa:W4287181865,,Michel Galley,6,
oa:W4287181865,,Jianfeng Gao,7,
oa:W4287181865,,Bill Dolan,8,
oa:W4307106501,,R. Thomas McCoy,1,
oa:W4307106501,,Paul Smolensky,2,
oa:W4307106501,,Tal Linzen,3,
oa:W4307106501,,Jianfeng Gao,4,
oa:W4307106501,,Aslı Çelikyılmaz,5,
oa:W3021132617,,Shuyang Dai,1,
oa:W3021132617,,Zhe Gan,2,
oa:W3021132617,,Yu Cheng,3,
oa:W3021132617,,Chenyang Tao,4,
oa:W3021132617,,Lawrence Carin,5,
oa:W3021132617,,Jingjing Liu,6,
oa:W3119971090,,Junyi Li,1,
oa:W3119971090,,Tianyi Tang,2,
oa:W3119971090,,Gaole He,3,
oa:W3119971090,,Jinhao Jiang,4,
oa:W3119971090,,Xiaoxuan Hu,5,
oa:W3119971090,,Puzhao Xie,6,
oa:W3119971090,,Zhipeng Chen,7,
oa:W3119971090,,Zhuohao Yu,8,
oa:W3119971090,,Wayne Xin Zhao,9,
oa:W3119971090,,Ji-Rong Wen,10,
oa:W4385572863,,Tianyi Tang,1,
oa:W4385572863,,Junyi Li,2,
oa:W4385572863,,Zhipeng Chen,3,
oa:W4385572863,,Yiwen Hu,4,
oa:W4385572863,,Zhuohao Yu,5,
oa:W4385572863,,Wenxun Dai,6,
oa:W4385572863,,Wayne Xin Zhao,7,
oa:W4385572863,,Jian‐Yun Nie,8,
oa:W4385572863,,Ji-Rong Wen,9,
oa:W104594746,,Helmut Horacek,1,
oa:W3166845084,,Yasuhide Miura,1,
oa:W3166845084,,Yuhao Zhang,2,
oa:W3166845084,,Emily B. Tsai,3,
oa:W3166845084,,Curtis P. Langlotz,4,
oa:W3166845084,,Dan Jurafsky,5,
oa:W3117040064,,Xiangyu Peng,1,
oa:W3117040064,,Siyan Li,2,
oa:W3117040064,,Spencer Frazier,3,
oa:W3117040064,,Mark Riedl,4,
oa:W4385572834,,Yu Zhao,1,
oa:W4385572834,,Jianguo Wei,2,
oa:W4385572834,,Zhichao Lin,3,
oa:W4385572834,,Yueheng Sun,4,
oa:W4385572834,,Meishan Zhang,5,
oa:W4385572834,,Min Zhang,6,
oa:W4402670027,,James Flemings,1,
oa:W4402670027,,Murali Annavaram,2,
oa:W2895132160,,Dongju Park,1,
oa:W2895132160,,Chang Wook Ahn,2,
oa:W1979533061,,Ruslan Mitkov,1,
oa:W187809539,,Michael Elhadad,1,
oa:W20074322,,Olof Torgersson,1,
oa:W20074322,,Göran Falkman,2,
oa:W2947764539,,Xuewen Chen,1,
oa:W2947764539,,Jinlong Li,2,
oa:W2947764539,,Haihan Wang,3,
oa:W4223971169,,Elham Seifossadat,1,
oa:W4223971169,,Hossein Sameti,2,
oa:W3097894798,,Xinhui Hu,1,
oa:W3097894798,,Qi Zhang,2,
oa:W3097894798,,Lei Yang,3,
oa:W3097894798,,Binbin Gu,4,
oa:W3097894798,,Xinkang Xu,5,
oa:W4287989347,,Yosuke Higuchi,1,
oa:W4287989347,,Nanxin Chen,2,
oa:W4287989347,,Yuya Fujita,3,
oa:W4287989347,,Hirofumi Inaguma,4,
oa:W4287989347,,Tatsuya Komatsu,5,
oa:W4287989347,,Jaesong Lee,6,
oa:W4287989347,,Jumon Nozaki,7,
oa:W4287989347,,Tianzi Wang,8,
oa:W4287989347,,Shinji Watanabe,9,
oa:W2897193746,,Weidi Xu,1,
oa:W2897193746,,Haoze Sun,2,
oa:W2897193746,,Chao Deng,3,
oa:W2897193746,,Ying Tan,4,
oa:W2119182603,,Yue Zhang,1,
oa:W2119182603,,Kai Song,2,
oa:W2119182603,,Linfeng Song,3,
oa:W2119182603,,Jingbo Zhu,4,
oa:W2119182603,,Qun Liu,5,
oa:W4385574223,,Han Guo,1,
oa:W4385574223,,Bowen Tan,2,
oa:W4385574223,,Zhengzhong Liu,3,
oa:W4385574223,,Eric P. Xing,4,
oa:W4385574223,,Zhiting Hu,5,
oa:W4210453527,,Xuyuan Liang,1,
oa:W4210453527,,Lihua Tian,2,
oa:W4210453527,,Li Chen,3,
oa:W3037969532,,Xiang Gao,1,
oa:W3037969532,,Michel Galley,2,
oa:W3037969532,,Bill Dolan,3,
oa:W2994161459,,Zesen Wang,1,
oa:W2150188207,,William C. Mann,1,
oa:W2150188207,,James A. Moore,2,
oa:W1972736778,,Ju.K. Krylov,1,
oa:W1546366740,,Chris Reed,1,
oa:W1546366740,,Derek Long,2,
oa:W2973126383,,Changhan Wang,1,
oa:W2973126383,,Anirudh Jain,2,
oa:W2973126383,,Danlu Chen,3,
oa:W2973126383,,Jiatao Gu,4,
oa:W3119846208,,Sharon Levy,1,
oa:W3119846208,,Michael Saxon,2,
oa:W3119846208,,William Yang Wang,3,
oa:W4323709074,,Ruixiang Tang,1,
oa:W4323709074,,Xiaotian Han,2,
oa:W4323709074,,Xiaoqian Jiang,3,
oa:W4323709074,,Xia Hu,4,
oa:W2017668194,,Regina Barzilay,1,
oa:W4320801453,,Anil Bas,1,
oa:W4320801453,,M. Onat Topal,2,
oa:W4320801453,,Cagdas Duman,3,
oa:W4320801453,,Imke van Heerden,4,
oa:W4385573333,,Wenda Xu,1,
oa:W4385573333,,Yi-Lin Tuan,2,
oa:W4385573333,,Yujie Lu,3,
oa:W4385573333,,Michael Saxon,4,
oa:W4385573333,,Lei Li,5,
oa:W4385573333,,William Yang Wang,6,
oa:W4281475956,,Yotam Perlitz,1,
oa:W4281475956,,Liat Ein-Dot,2,
oa:W4281475956,,Dafna Sheinwald,3,
oa:W4281475956,,Noam Slonim,4,
oa:W4281475956,,Michal Shmueli-Scheuer,5,
oa:W4320801489,,Jezia Zakraoui,1,
oa:W4320801489,,Jihad Mohamed AlJa'am,2,
oa:W4320801489,,Imad Salah,3,
oa:W4245441479,,Khusboo Lathia,1,
oa:W4245441479,,Mahesh Maurya,2,
oa:W4381516621,,M.B. Sanjay,1,
oa:W4381516621,,S. Vikas,2,
oa:W4381516621,,Prashant Dahiwale,3,
oa:W2484127085,,Anthony Hartley,1,
oa:W2484127085,,Cécile Paris,2,
oa:W3031516219,,Turgay Korkmaz,1,
oa:W3106216563,,Gang Ma,1,
oa:W3106216563,,Lingyun Shi,2,
oa:W3106216563,,Zhitao Guan,3,
oa:W3119470070,,Sujit S. Amin,1,
oa:W3119470070,,Lata Ragha,2,
oa:W4205199249,,C. Harikrishnan,1,
oa:W4205199249,,N. M. Dhanya,2,
oa:W2251878092,,Eder Miranda de Novais,1,
oa:W2251878092,,Ivandré Paraboni,2,
oa:W2251878092,,Douglas Silva,3,
oa:W2118806902,,Matthias Scherf,1,
oa:W2118806902,,August Epple,2,
oa:W2118806902,,Thomas Werner,3,
oa:W3036366160,,Kohei Wakimoto,1,
oa:W3036366160,,Shunyo Kawamoto,2,
oa:W3036366160,,Peinan Zhang,3,
oa:W3124386704,,Ehud Reiter,1,
oa:W3124386704,,Robert Dale,2,
oa:W4404573641,,Jiajing Chen,1,
oa:W4404573641,,Shuo Wang,2,
oa:W4404573641,,Zhen Qi,3,
oa:W4404573641,,Zhenhong Zhang,4,
oa:W4404573641,,Chihang Wang,5,
oa:W4404573641,,Haibing Zheng,6,
oa:W3034807061,,Tim Van de Cruys,1,
oa:W3128366560,,Ratish Puduppully,1,
oa:W3128366560,,Mirella Lapata,2,
oa:W4403422942,,Bram Vanherle,1,
oa:W4403422942,,Vittorio Pippi,2,
oa:W4403422942,,Silvia Cascianelli,3,
oa:W4403422942,,Nick Michiels,4,
oa:W4403422942,,Frank Van Reeth,5,
oa:W4403422942,,Rita Cucchiara,6,
oa:W2148026974,,Dana Dannélls,1,
oa:W4378447159,,Wenda Xu,1,
oa:W4378447159,,Danqing Wang,2,
oa:W4378447159,,Liangming Pan,3,
oa:W4378447159,,Zhenqiao Song,4,
oa:W4378447159,,Markus Freitag,5,
oa:W4378447159,,William Yang Wang,6,
oa:W4378447159,,Lei Li,7,
oa:W3203923741,,Wei-Yun Ma,1,
oa:W3203923741,,Kathleen McKeown,2,
oa:W4385570070,,Mirac Süzgün,1,
oa:W4385570070,,Luke Melas-Kyriazi,2,
oa:W4385570070,,Dan Jurafsky,3,
